#      time         order        air_handl1   air_handli   plant_pla1   plant_pla2   plant_pla3   plant_pla4   plant_plan   zone_zone1   zone_zone2   zone_zone3   zone_zone4   zone_zone5   zone_zone_
  7245.523380       1.0000       56.751       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1059.1       0.0000       129.30       129.30       0.0000    
  7246.789822       1.0000       56.753       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1120.8       0.0000       79.474       79.474       0.0000    
  7247.000000       1.0000       56.756       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1122.2       0.0000       78.732       78.732       0.0000    
  7247.000000       1.0000       56.756       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1122.2       0.0000       71.240       71.240       0.0000    
  7247.251247       1.0000       56.756       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1116.0       0.0000       71.240       71.240       0.0000    
  7247.502493       1.0000       56.756       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1099.5       98.259       71.240       71.240       0.0000    
  7248.004987       1.0000       56.756       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1059.5       597.31       71.240       71.240       0.0000    
  7248.030479       1.0000       56.753       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1057.4       623.30       71.240       71.240       0.0000    
  7248.030479       1.0000       56.753       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1057.4       623.30       71.240       71.240       0.0000    
  7248.834469       1.0000       56.751       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1041.9       1287.8       71.240       71.240       0.0000    
  7249.638458       1.0000       56.759       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1029.9       1265.2       71.240       71.240       0.0000    
  7250.309892       1.0000       56.760       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       984.95       1062.1       71.240       71.240       0.0000    
  7251.414352       1.0000       56.760       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       866.87       804.28       80.642       80.642       0.0000    
  7252.914352       1.0000       56.758       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       83.569       446.00       381.83       322.58       322.58       83.569    
  7253.833458       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       182.51       256.85       227.82       389.65       389.65       182.51    
  7254.763210       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       129.95       494.43       497.82       148.59       148.59       129.95    
  7255.808441       1.0000       56.746       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       898.68       781.09       75.072       75.072       0.0000    
  7256.652775       1.0000       56.757       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       994.68       643.46       71.240       71.240       0.0000    
  7256.831643       1.0000       56.760       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1001.6       592.17       71.240       71.240       0.0000    
  7257.189377       1.0000       56.763       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       952.48       368.64       71.240       71.240       0.0000    
  7257.845487       1.0000       56.766       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       738.73       0.0000       72.815       72.815       0.0000    
  7258.388766       1.0000       56.759       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       534.31       0.0000       131.63       131.63       0.0000    
  7258.819829       1.0000       56.757       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       349.15       0.0000       251.36       251.36       0.0000    
  7259.298153       1.0000       56.758       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       113.18       0.0000       389.04       389.04       0.0000    
  7259.754377       1.0000       56.759       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       398.09       398.09       0.0000    
  7259.936866       1.0000       56.759       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       362.65       362.65       0.0000    
  7260.301846       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       257.21       257.21       0.0000    
  7260.718370       1.0000       56.754       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       60.348       0.0000       157.24       157.24       0.0000    
  7261.190184       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       268.66       0.0000       96.802       96.802       0.0000    
  7261.736785       1.0000       56.756       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       514.94       0.0000       76.761       76.761       0.0000    
  7262.688920       1.0000       56.754       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       671.62       0.0000       71.240       71.240       0.0000    
  7263.433229       1.0000       56.752       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       657.35       0.0000       81.296       81.296       27.144    
  7263.981076       1.0000       56.751       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       582.14       0.0000       111.21       111.21       93.370    
  7264.605265       1.0000       56.753       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       168.61       386.41       0.0000       230.10       230.10       168.61    
  7265.125137       1.0000       56.753       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       191.30       138.53       0.0000       402.38       402.38       191.30    
  7265.789651       1.0000       56.752       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       192.30       0.0000       0.0000       593.19       593.19       192.30    
  7266.857197       1.0000       56.754       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       191.54       0.0000       0.0000       483.39       483.39       191.54    
  7267.711272       1.0000       56.756       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       136.19       0.0000       0.0000       191.70       191.70       136.19    
  7269.211272       1.0000       56.751       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       497.60       0.0000       138.24       138.24       0.0000    
  7270.500787       1.0000       56.754       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       735.80       0.0000       83.581       83.581       0.0000    
  7271.000000       1.0000       56.758       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       763.02       0.0000       78.732       78.732       0.0000    
  7271.000000       1.0000       56.758       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       763.02       0.0000       71.240       71.240       0.0000    
  7271.257277       1.0000       56.754       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       765.17       0.0000       71.240       71.240       0.0000    
  7271.514553       1.0000       56.754       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       750.34       54.903       71.240       71.240       0.0000    
  7272.029106       1.0000       56.754       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       703.30       353.75       71.240       71.240       0.0000    
  7272.029106       1.0000       56.754       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       703.30       353.76       71.240       71.240       0.0000    
  7272.440749       1.0000       56.750       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       670.41       615.89       71.240       71.240       0.0000    
  7272.852392       1.0000       56.750       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       666.35       793.23       71.240       71.240       0.0000    
  7273.675677       1.0000       56.752       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       723.30       850.58       71.240       71.240       0.0000    
  7274.611280       1.0000       56.752       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       792.85       813.23       71.240       71.240       0.0000    
  7276.111280       1.0000       56.748       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       906.66       911.55       73.881       73.881       0.0000    
  7277.611280       1.0000       56.747       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       44.089       836.71       899.39       231.85       231.85       44.089    
  7278.501162       1.0000       56.749       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       159.02       637.39       731.89       421.50       421.50       159.02    
  7279.406202       1.0000       56.747       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       765.55       928.12       227.06       227.06       167.68    
  7280.455256       1.0000       56.758       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1061.8       817.26       85.158       85.158       0.0000    
  7280.674498       1.0000       56.768       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1114.5       756.83       78.302       78.302       0.0000    
  7281.112981       1.0000       56.768       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1113.3       386.66       71.671       71.671       0.0000    
  7281.678103       1.0000       56.765       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       966.14       0.0000       71.240       71.240       0.0000    
  7282.418475       1.0000       56.760       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       761.25       0.0000       71.240       71.240       0.0000    
  7283.085249       1.0000       56.757       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       661.60       0.0000       87.023       87.023       0.0000    
  7283.548742       1.0000       56.757       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       592.69       0.0000       169.63       169.63       0.0000    
  7283.969039       1.0000       56.757       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       478.23       0.0000       303.77       303.77       0.0000    
  7284.410476       1.0000       56.757       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       297.67       0.0000       406.04       406.04       0.0000    
  7284.936530       1.0000       56.757       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       140.65       0.0000       362.73       362.73       0.0000    
  7285.388799       1.0000       56.754       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       151.39       0.0000       231.83       231.83       0.0000    
  7285.885758       1.0000       56.754       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       326.01       0.0000       129.19       129.19       0.0000    
  7286.379229       1.0000       56.753       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       551.89       0.0000       87.996       87.996       0.0000    
  7287.016074       1.0000       56.753       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       745.58       0.0000       72.150       72.150       0.0000    
  7287.886790       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       782.66       0.0000       71.669       71.669       0.0000    
  7288.574384       1.0000       56.749       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       765.99       0.0000       86.184       86.184       1.5088    
  7289.111036       1.0000       56.746       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       717.32       0.0000       128.73       128.73       112.46    
  7289.695743       1.0000       56.740       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       174.66       611.84       0.0000       256.51       256.51       174.66    
  7290.236834       1.0000       56.747       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       192.30       428.98       0.0000       441.08       441.08       192.30    
  7290.935014       1.0000       56.756       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       192.30       119.66       0.0000       617.02       617.02       192.30    
  7291.214286       1.0000       56.752       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       192.30       5.1727       0.0000       629.71       629.71       192.30    
  7291.772830       1.0000       56.750       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       192.30       1.2242       0.0000       514.93       514.93       192.30    
  7292.526636       1.0000       56.749       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       156.42       447.94       0.0000       234.05       234.05       156.42    
  7293.278075       1.0000       56.748       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       57.387       941.86       0.0000       142.48       142.48       57.387    
  7294.778075       1.0000       56.747       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1282.4       0.0000       118.72       118.72       0.0000    
  7294.778075       1.0000       56.747       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1282.4       0.0000       118.72       118.72       0.0000    
  7295.341372       1.0000       56.755       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1341.7       0.0000       89.682       89.682       0.0000    
  7295.904669       1.0000       56.756       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1316.1       386.85       79.068       79.068       0.0000    
  7296.000000       1.0000       56.756       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1310.2       473.40       78.732       78.732       0.0000    
  7296.000000       1.0000       56.756       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1310.2       473.40       71.240       71.240       0.0000    
  7296.010887       1.0000       56.759       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1309.5       483.46       71.240       71.240       0.0000    
  7296.021775       1.0000       56.761       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1308.7       493.81       71.240       71.240       0.0000    
  7296.021775       1.0000       56.761       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1308.7       493.81       71.240       71.240       0.0000    
  7296.030485       1.0000       56.762       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1308.2       502.20       71.240       71.240       0.0000    
  7296.039195       1.0000       56.764       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1307.6       510.77       71.240       71.240       0.0000    
  7296.056614       1.0000       56.765       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1306.3       528.30       71.240       71.240       0.0000    
  7296.056614       1.0000       56.765       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1306.3       528.30       71.240       71.240       0.0000    
  7296.070550       1.0000       56.766       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1305.3       542.71       71.240       71.240       0.0000    
  7296.084486       1.0000       56.765       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1304.2       557.53       71.240       71.240       0.0000    
  7296.112358       1.0000       56.763       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1302.0       588.07       71.240       71.240       0.0000    
  7296.168101       1.0000       56.763       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1296.9       654.01       71.240       71.240       0.0000    
  7296.279588       1.0000       56.763       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1284.4       796.30       71.240       71.240       0.0000    
  7296.502562       1.0000       56.763       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1249.8       1074.4       71.240       71.240       0.0000    
  7296.948510       1.0000       56.763       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1158.6       1382.4       71.240       71.240       0.0000    
  7297.560152       1.0000       56.754       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1086.2       1397.2       71.240       71.240       0.0000    
  7298.196796       1.0000       56.751       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1094.0       1247.4       71.240       71.240       0.0000    
  7299.208370       1.0000       56.751       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1191.3       1160.8       71.240       71.240       0.0000    
  7300.708370       1.0000       56.759       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1118.9       1064.4       91.896       91.896       0.0000    
  7301.766214       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       62.710       869.71       847.53       277.08       277.08       62.710    
  7302.598238       1.0000       56.752       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       168.10       626.15       635.75       421.50       421.50       168.10    
  7303.426023       1.0000       56.753       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       719.94       788.50       222.25       222.25       165.83    
  7304.459230       1.0000       56.756       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1070.1       846.57       85.020       85.020       0.0000    
  7305.528756       1.0000       56.763       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1081.6       255.78       71.240       71.240       0.0000    
  7306.494954       1.0000       56.764       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       892.30       0.0000       71.240       71.240       0.0000    
  7307.408838       1.0000       56.760       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       676.36       0.0000       135.72       135.72       0.0000    
  7307.887893       1.0000       56.757       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       510.12       0.0000       275.27       275.27       0.0000    
  7308.421865       1.0000       56.756       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       268.91       0.0000       406.43       406.43       0.0000    
  7308.920799       1.0000       56.756       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       121.59       0.0000       366.31       366.31       0.0000    
  7309.011013       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       98.705       0.0000       344.91       344.91       0.0000    
  7309.191441       1.0000       56.747       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       78.592       0.0000       289.56       289.56       0.0000    
  7309.552297       1.0000       56.747       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       173.89       0.0000       191.64       191.64       0.0000    
  7309.963106       1.0000       56.747       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       416.79       0.0000       118.09       118.09       0.0000    
  7310.471193       1.0000       56.752       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       748.86       0.0000       84.606       84.606       0.0000    
  7311.151302       1.0000       56.751       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1021.3       0.0000       71.481       71.481      0.54138    
  7311.991106       1.0000       56.746       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1122.5       0.0000       72.185       72.185       2.5521    
  7312.635672       1.0000       56.750       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       46.937       1086.6       0.0000       88.659       88.659       47.021    
  7313.163700       1.0000       56.750       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       120.20       982.46       0.0000       136.28       136.28       120.20    
  7313.729341       1.0000       56.752       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       176.90       772.52       0.0000       266.31       266.31       176.90    
  7314.276361       1.0000       56.753       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       192.30       485.81       0.0000       453.60       453.60       192.30    
  7314.988344       1.0000       56.754       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       192.30       136.67       0.0000       625.46       625.46       192.30    
  7315.045302       1.0000       56.753       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       192.30       109.12       0.0000       628.20       628.20       192.30    
  7315.159220       1.0000       56.753       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       192.30       57.111       0.0000       630.46       630.46       192.30    
  7315.387054       1.0000       56.753       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       192.30       0.0000       0.0000       610.91       610.91       192.30    
  7315.478188       1.0000       56.753       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       192.30       0.0000       0.0000       593.25       593.25       192.30    
  7315.660455       1.0000       56.753       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       192.30       0.0000       0.0000       549.40       549.40       192.30    
  7316.024991       1.0000       56.753       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       188.63       89.996       0.0000       414.83       414.83       188.63    
  7316.170805       1.0000       56.754       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       182.79       152.48       0.0000       352.79       352.79       182.79    
  7316.462433       1.0000       56.754       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       162.43       363.48       0.0000       251.83       251.83       162.43    
  7317.045689       1.0000       56.754       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       89.438       850.94       271.35       148.59       148.59       89.438    
  7317.750119       1.0000       56.753       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       14.014       1182.4       793.87       142.48       142.48       14.014    
  7318.712978       1.0000       56.752       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1235.3       1153.8       121.62       121.62       0.0000    
  7319.615385       1.0000       56.743       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1271.0       1336.0       80.091       80.091       0.0000    
  7319.615385       1.0000       56.743       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1271.0       1336.0       80.091       80.091       0.0000    
  7319.643242       1.0000       56.740       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1272.1       1341.5       79.992       79.992       0.0000    
  7319.671099       1.0000       56.739       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1273.2       1346.9       79.894       79.894       0.0000    
  7319.726814       1.0000       56.739       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1275.5       1357.1       79.697       79.697       0.0000    
  7319.838243       1.0000       56.739       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1281.0       1375.8       79.303       79.303       0.0000    
  7320.000000       1.0000       56.739       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1292.2       1401.0       78.732       78.732       0.0000    
  7320.000000       1.0000       56.739       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1292.2       1401.0       71.240       71.240       0.0000    
  7320.011000       1.0000       56.745       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1293.0       1402.7       71.240       71.240       0.0000    
  7320.021999       1.0000       56.748       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1293.8       1404.4       71.240       71.240       0.0000    
  7320.030408       1.0000       56.749       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1294.4       1405.7       71.240       71.240       0.0000    
  7320.030408       1.0000       56.749       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1294.4       1405.7       71.240       71.240       0.0000    
  7320.048008       1.0000       56.751       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1295.8       1408.4       71.240       71.240       0.0000    
  7320.065607       1.0000       56.752       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1297.2       1411.1       71.240       71.240       0.0000    
  7320.100806       1.0000       56.752       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1300.1       1416.4       71.240       71.240       0.0000    
  7320.171204       1.0000       56.752       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1306.7       1426.5       71.240       71.240       0.0000    
  7320.312000       1.0000       56.752       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1321.7       1444.3       71.240       71.240       0.0000    
  7320.593592       1.0000       56.752       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1353.7       1468.3       71.240       71.240       0.0000    
  7321.156776       1.0000       56.752       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1401.9       1488.0       71.240       71.240       0.0000    
  7322.283145       1.0000       56.749       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1466.9       1562.1       71.240       71.240       0.0000    
  7323.783145       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1466.5       1592.7       71.240       71.240       0.0000    
  7325.283145       1.0000       56.758       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       16.235       1273.9       1397.6       157.53       157.53       16.235    
  7326.169030       1.0000       56.747       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       120.98       1025.5       1162.0       390.25       390.25       120.98    
  7327.122264       1.0000       56.752       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       989.75       1227.8       311.17       311.17       183.69    
  7328.043434       1.0000       56.760       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1269.5       1385.9       109.14       109.14       0.0000    
  7328.671990       1.0000       56.765       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1394.5       1356.0       78.364       78.364       0.0000    
  7328.671990       1.0000       56.765       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1394.5       1356.0       78.364       78.364       0.0000    
  7330.474180       1.0000       56.758       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1231.1       959.58       71.240       71.240       0.0000    
  7331.374214       1.0000       56.758       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1088.3       903.32       129.11       129.11       0.0000    
  7331.853583       1.0000       56.758       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       940.93       802.56       263.21       263.21       0.0000    
  7332.393563       1.0000       56.756       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       693.57       592.76       404.62       404.62       0.0000    
  7332.876302       1.0000       56.756       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       533.99       458.84       376.43       376.43       0.0000    
  7333.326315       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       542.98       488.60       250.07       250.07       0.0000    
  7333.828008       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       729.69       703.83       137.47       137.47       37.015    
  7334.317566       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       970.84       972.47       90.741       90.741       52.641    
  7334.935657       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1202.2       1210.6       73.184       73.184       5.2486    
  7335.842592       1.0000       56.757       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1246.5       1251.9       71.451       71.451      0.56878    
  7336.549737       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       2.4448       1156.1       1191.6       85.330       85.330       38.035    
  7337.089862       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       109.35       1024.2       1083.0       125.69       125.69       109.35    
  7337.682701       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       173.78       788.55       866.04       252.70       252.70       173.78    
  7338.219139       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       192.30       500.30       585.84       435.48       435.48       192.30    
